traits	patch	samp.dates	short.names
0_6672_2001.2	1	2001.2	0_6672
4_5152_1999.841096	5	1999.841096	4_5152
0_12659_2005.682192	1	2005.682192	0_12659
0_12660_2005.605479	1	2005.605479	0_12660
3_6446_2008.480874	4	2008.480874	3_6446
0_12661_2005.671233	1	2005.671233	0_12661
2_16706_2008.948087	3	2008.948087	2_16706
2_6741_2005.663014	3	2005.663014	2_6741
2_6742_2005.624658	3	2005.624658	2_6742
3_578_1998.849315	4	1998.849315	3_578
1_4955_2001.408219	2	2001.408219	1_4955
0_12666_2005.59726	1	2005.59726	0_12666
2_22355_2013.575342	3	2013.575342	2_22355
2_6743_2005.657534	3	2005.657534	2_6743
2_6745_2005.630137	3	2005.630137	2_6745
2_8381_2006.293151	3	2006.293151	2_8381
4_3882_1999.084932	5	1999.084932	4_3882
2_6747_2005.619178	3	2005.619178	2_6747
0_12667_2005.646575	1	2005.646575	0_12667
0_12670_2005.616438	1	2005.616438	0_12670
2_12247_2007.619178	3	2007.619178	2_12247
0_2516_1994.005479	1	1994.005479	0_2516
2_11689_2007.391781	3	2007.391781	2_11689
2_6751_2005.706849	3	2005.706849	2_6751
3_4394_2005.605479	4	2005.605479	3_4394
0_12671_2005.610959	1	2005.610959	0_12671
0_12674_2005.660274	1	2005.660274	0_12674
0_4553_1995.912329	1	1995.912329	0_4553
2_6754_2005.660274	3	2005.660274	2_6754
0_2649_1994.156164	1	1994.156164	0_2649
0_12005_2005.161644	1	2005.161644	0_12005
0_12677_2005.69863	1	2005.69863	0_12677
0_12678_2005.627397	1	2005.627397	0_12678
1_6872_2008.428962	2	2008.428962	1_6872
3_2064_2001.969863	4	2001.969863	3_2064
2_1044_1996.336066	3	1996.336066	2_1044
0_12680_2005.660274	1	2005.660274	0_12680
2_21309_2011.054795	3	2011.054795	2_21309
0_12681_2005.69589	1	2005.69589	0_12681
2_10868_2007.227397	3	2007.227397	2_10868
2_4084_2002.317808	3	2002.317808	2_4084
2_16248_2008.836066	3	2008.836066	2_16248
2_6758_2005.712329	3	2005.712329	2_6758
1_2523_1998.928767	2	1998.928767	1_2523
2_1670_1999.082192	3	1999.082192	2_1670
3_4397_2005.635616	4	2005.635616	3_4397
2_16322_2008.808743	3	2008.808743	2_16322
0_12683_2005.630137	1	2005.630137	0_12683
2_20441_2010.389041	3	2010.389041	2_20441
3_1872_2001.761644	4	2001.761644	3_1872
2_6760_2005.652055	3	2005.652055	2_6760
3_4541_2006.087671	4	2006.087671	3_4541
2_6761_2005.657534	3	2005.657534	2_6761
2_6762_2005.649315	3	2005.649315	2_6762
3_5125_2006.832877	4	2006.832877	3_5125
3_1480_2001.205479	4	2001.205479	3_1480
0_15138_2007.526027	1	2007.526027	0_15138
3_4398_2005.643836	4	2005.643836	3_4398
4_8031_2005.652055	5	2005.652055	4_8031
2_16533_2008.937158	3	2008.937158	2_16533
0_12695_2005.660274	1	2005.660274	0_12695
1_4321_2000.775956	2	2000.775956	1_4321
0_8324_2002.153425	1	2002.153425	0_8324
2_14231_2008.193989	3	2008.193989	2_14231
1_6459_2005.720548	2	2005.720548	1_6459
1_2381_1998.594521	2	1998.594521	1_2381
3_4400_2005.624658	4	2005.624658	3_4400
2_4509_2002.90137	3	2002.90137	2_4509
0_12699_2005.643836	1	2005.643836	0_12699
2_7943_2006.183562	3	2006.183562	2_7943
0_12700_2005.663014	1	2005.663014	0_12700
0_12701_2005.660274	1	2005.660274	0_12701
2_8216_2006.230137	3	2006.230137	2_8216
2_14296_2008.248634	3	2008.248634	2_14296
0_11885_2005.10137	1	2005.10137	0_11885
0_12704_2005.668493	1	2005.668493	0_12704
0_12039_2005.19726	1	2005.19726	0_12039
5_317_2006.687671	6	2006.687671	5_317
0_9812_2003.405479	1	2003.405479	0_9812
2_6768_2005.720548	3	2005.720548	2_6768
2_18872_2009.594521	3	2009.594521	2_18872
0_13293_2006.030137	1	2006.030137	0_13293
2_21742_2011.884932	3	2011.884932	2_21742
0_12707_2005.652055	1	2005.652055	0_12707
0_12710_2005.736986	1	2005.736986	0_12710
0_12711_2005.673973	1	2005.673973	0_12711
3_5317_2006.975342	4	2006.975342	3_5317
2_6771_2005.635616	3	2005.635616	2_6771
2_6774_2005.720548	3	2005.720548	2_6774
0_10422_2003.934247	1	2003.934247	0_10422
1_6527_2005.950685	2	2005.950685	1_6527
4_6873_2001.928767	5	2001.928767	4_6873
2_6775_2005.646575	3	2005.646575	2_6775
2_9969_2006.838356	3	2006.838356	2_9969
2_6776_2005.706849	3	2005.706849	2_6776
2_8064_2006.227397	3	2006.227397	2_8064
3_4726_2006.331507	4	2006.331507	3_4726
2_8545_2006.410959	3	2006.410959	2_8545
2_6884_2005.819178	3	2005.819178	2_6884
2_11385_2007.380822	3	2007.380822	2_11385
2_6777_2005.632877	3	2005.632877	2_6777
0_12982_2005.786301	1	2005.786301	0_12982
2_6125_2005.153425	3	2005.153425	2_6125
0_12715_2005.635616	1	2005.635616	0_12715
3_1376_2001.065753	4	2001.065753	3_1376
2_8239_2006.241096	3	2006.241096	2_8239
2_6779_2005.747945	3	2005.747945	2_6779
0_12720_2005.646575	1	2005.646575	0_12720
0_12721_2005.654795	1	2005.654795	0_12721
2_6780_2005.663014	3	2005.663014	2_6780
2_6781_2005.654795	3	2005.654795	2_6781
0_14365_2006.624658	1	2006.624658	0_14365
3_4406_2005.660274	4	2005.660274	3_4406
4_293_1996.508197	5	1996.508197	4_293
4_8338_2006.210959	5	2006.210959	4_8338
1_6661_2006.558904	2	2006.558904	1_6661
4_8034_2005.652055	5	2005.652055	4_8034
4_972_1997.156164	5	1997.156164	4_972
0_12722_2005.712329	1	2005.712329	0_12722
2_6782_2005.663014	3	2005.663014	2_6782
2_6784_2005.676712	3	2005.676712	2_6784
4_897_1997.076712	5	1997.076712	4_897
4_2694_1998.260274	5	1998.260274	4_2694
4_8037_2005.673973	5	2005.673973	4_8037
2_12107_2007.682192	3	2007.682192	2_12107
2_407_1994.512329	3	1994.512329	2_407
4_8038_2005.643836	5	2005.643836	4_8038
0_12726_2005.641096	1	2005.641096	0_12726
2_6786_2005.69589	3	2005.69589	2_6786
2_8392_2006.353425	3	2006.353425	2_8392
2_6789_2005.632877	3	2005.632877	2_6789
2_6792_2005.671233	3	2005.671233	2_6792
4_1666_1997.608219	5	1997.608219	4_1666
3_4407_2005.69589	4	2005.69589	3_4407
2_6063_2005.032877	3	2005.032877	2_6063
2_6763_2005.624658	3	2005.624658	2_6763
5_69_1999.819178	6	1999.819178	5_69
4_8041_2005.657534	5	2005.657534	4_8041
0_12730_2005.709589	1	2005.709589	0_12730
0_15118_2007.589041	1	2007.589041	0_15118
2_16503_2008.920765	3	2008.920765	2_16503
2_6796_2005.652055	3	2005.652055	2_6796
2_16179_2008.756831	3	2008.756831	2_16179
2_6797_2005.717808	3	2005.717808	2_6797
3_4408_2005.635616	4	2005.635616	3_4408
0_6509_2001.060274	1	2001.060274	0_6509
4_8045_2005.682192	5	2005.682192	4_8045
0_3292_1994.673973	1	1994.673973	0_3292
4_8046_2005.671233	5	2005.671233	4_8046
2_2435_2000.363388	3	2000.363388	2_2435
0_12731_2005.665753	1	2005.665753	0_12731
2_6801_2005.665753	3	2005.665753	2_6801
4_2847_1998.430137	5	1998.430137	4_2847
0_15248_2007.715068	1	2007.715068	0_15248
4_8047_2005.652055	5	2005.652055	4_8047
4_6124_2000.614754	5	2000.614754	4_6124
0_12732_2005.805479	1	2005.805479	0_12732
2_6806_2005.646575	3	2005.646575	2_6806
2_16241_2008.795082	3	2008.795082	2_16241
0_12735_2005.706849	1	2005.706849	0_12735
2_9584_2006.753425	3	2006.753425	2_9584
0_12736_2005.684932	1	2005.684932	0_12736
2_9692_2006.758904	3	2006.758904	2_9692
0_12739_2005.69863	1	2005.69863	0_12739
5_1815_2008.923497	6	2008.923497	5_1815
1_6580_2006.186301	2	2006.186301	1_6580
4_9091_2008.174863	5	2008.174863	4_9091
0_12740_2005.679452	1	2005.679452	0_12740
5_5427_2012.161202	6	2012.161202	5_5427
4_1615_1997.536986	5	1997.536986	4_1615
3_4409_2005.706849	4	2005.706849	3_4409
4_8050_2005.709589	5	2005.709589	4_8050
0_12741_2005.690411	1	2005.690411	0_12741
2_608_1995.367123	3	1995.367123	2_608
0_12742_2005.747945	1	2005.747945	0_12742
0_12744_2005.690411	1	2005.690411	0_12744
4_6410_2000.964481	5	2000.964481	4_6410
2_6810_2005.706849	3	2005.706849	2_6810
0_10406_2003.915068	1	2003.915068	0_10406
2_6812_2005.706849	3	2005.706849	2_6812
2_6813_2005.665753	3	2005.665753	2_6813
3_4697_2006.29863	4	2006.29863	3_4697
0_2946_1994.446575	1	1994.446575	0_2946
3_4410_2005.742466	4	2005.742466	3_4410
3_5832_2007.890411	4	2007.890411	3_5832
0_12745_2005.684932	1	2005.684932	0_12745
2_13275_2007.928767	3	2007.928767	2_13275
3_4509_2005.89589	4	2005.89589	3_4509
0_12746_2005.660274	1	2005.660274	0_12746
4_5497_2000.196721	5	2000.196721	4_5497
0_12750_2005.663014	1	2005.663014	0_12750
2_6817_2005.649315	3	2005.649315	2_6817
2_22468_2014.30137	3	2014.30137	2_22468
2_6735_2005.610959	3	2005.610959	2_6735
2_6821_2005.750685	3	2005.750685	2_6821
2_1961_1999.452055	3	1999.452055	2_1961
2_11215_2007.257534	3	2007.257534	2_11215
3_4411_2005.764384	4	2005.764384	3_4411
3_6396_2008.393443	4	2008.393443	3_6396
3_4412_2005.665753	4	2005.665753	3_4412
3_4413_2005.753425	4	2005.753425	3_4413
2_3808_2001.934247	3	2001.934247	2_3808
2_10797_2007.123288	3	2007.123288	2_10797
5_2935_2009.832877	6	2009.832877	5_2935
4_8052_2005.684932	5	2005.684932	4_8052
0_12753_2005.742466	1	2005.742466	0_12753
4_6347_2000.934426	5	2000.934426	4_6347
0_12754_2005.682192	1	2005.682192	0_12754
1_5409_2002.117808	2	2002.117808	1_5409
0_12755_2005.69863	1	2005.69863	0_12755
0_10286_2003.893151	1	2003.893151	0_10286
1_6460_2005.660274	2	2005.660274	1_6460
2_6822_2005.753425	3	2005.753425	2_6822
0_12757_2005.687671	1	2005.687671	0_12757
0_12758_2005.726027	1	2005.726027	0_12758
2_1093_1996.431694	3	1996.431694	2_1093
3_4415_2005.742466	4	2005.742466	3_4415
4_5907_2000.442623	5	2000.442623	4_5907
3_4416_2005.706849	4	2005.706849	3_4416
4_8053_2005.665753	5	2005.665753	4_8053
2_5994_2004.967213	3	2004.967213	2_5994
0_13013_2005.824658	1	2005.824658	0_13013
3_2032_2001.838356	4	2001.838356	3_2032
4_3802_1999.035616	5	1999.035616	4_3802
2_9419_2006.610959	3	2006.610959	2_9419
2_4892_2003.254795	3	2003.254795	2_4892
2_6828_2005.671233	3	2005.671233	2_6828
0_7404_2001.731507	1	2001.731507	0_7404
3_4417_2005.79726	4	2005.79726	3_4417
0_2874_1994.408219	1	1994.408219	0_2874
4_7673_2005.024658	5	2005.024658	4_7673
0_12763_2005.778082	1	2005.778082	0_12763
0_12766_2005.753425	1	2005.753425	0_12766
2_13585_2007.983562	3	2007.983562	2_13585
5_2946_2009.756164	6	2009.756164	5_2946
0_12767_2005.663014	1	2005.663014	0_12767
3_4014_2004.39071	4	2004.39071	3_4014
4_8589_2007.073973	5	2007.073973	4_8589
2_16188_2008.743169	3	2008.743169	2_16188
0_12768_2005.865753	1	2005.865753	0_12768
2_6830_2005.679452	3	2005.679452	2_6830
4_8056_2005.706849	5	2005.706849	4_8056
0_12769_2005.830137	1	2005.830137	0_12769
1_6461_2005.679452	2	2005.679452	1_6461
1_6882_2008.502732	2	2008.502732	1_6882
4_8061_2005.789041	5	2005.789041	4_8061
2_20808_2010.660274	3	2010.660274	2_20808
0_4227_1995.39726	1	1995.39726	0_4227
4_8062_2005.676712	5	2005.676712	4_8062
0_12772_2005.673973	1	2005.673973	0_12772
0_12775_2005.690411	1	2005.690411	0_12775
3_5881_2007.945205	4	2007.945205	3_5881
0_12776_2005.728767	1	2005.728767	0_12776
5_510_2007.528767	6	2007.528767	5_510
3_2516_2002.213699	4	2002.213699	3_2516
2_6834_2005.706849	3	2005.706849	2_6834
3_2305_2002.079452	4	2002.079452	3_2305
2_10571_2007.049315	3	2007.049315	2_10571
2_12263_2007.638356	3	2007.638356	2_12263
2_6835_2005.736986	3	2005.736986	2_6835
2_6838_2005.684932	3	2005.684932	2_6838
2_1_1990.649315	3	1990.649315	2_1
4_8064_2005.682192	5	2005.682192	4_8064
4_8065_2005.684932	5	2005.684932	4_8065
2_12218_2007.657534	3	2007.657534	2_12218
1_2348_1998.482192	2	1998.482192	1_2348
0_12777_2005.69589	1	2005.69589	0_12777
2_7120_2005.934247	3	2005.934247	2_7120
2_11100_2007.252055	3	2007.252055	2_11100
0_10216_2003.830137	1	2003.830137	0_10216
1_1026_1995.964384	2	1995.964384	1_1026
0_12779_2005.69863	1	2005.69863	0_12779
2_18818_2009.60274	3	2009.60274	2_18818
2_15426_2008.543716	3	2008.543716	2_15426
0_12781_2005.706849	1	2005.706849	0_12781
0_12783_2005.808219	1	2005.808219	0_12783
0_12785_2005.70137	1	2005.70137	0_12785
3_4920_2006.572603	4	2006.572603	3_4920
2_6842_2005.715068	3	2005.715068	2_6842
0_12786_2005.690411	1	2005.690411	0_12786
3_5532_2007.268493	4	2007.268493	3_5532
0_12788_2005.832877	1	2005.832877	0_12788
2_6844_2005.671233	3	2005.671233	2_6844
2_13089_2007.838356	3	2007.838356	2_13089
2_17687_2009.227397	3	2009.227397	2_17687
2_4364_2002.750685	3	2002.750685	2_4364
2_6845_2005.69589	3	2005.69589	2_6845
2_10258_2006.99726	3	2006.99726	2_10258
3_6197_2008.188525	4	2008.188525	3_6197
2_6846_2005.69863	3	2005.69863	2_6846
4_4597_1999.547945	5	1999.547945	4_4597
0_9338_2002.986301	1	2002.986301	0_9338
4_1920_1997.750685	5	1997.750685	4_1920
2_9387_2006.610959	3	2006.610959	2_9387
3_4045_2004.502732	4	2004.502732	3_4045
3_5683_2007.569863	4	2007.569863	3_5683
3_5777_2007.805479	4	2007.805479	3_5777
3_1560_2001.441096	4	2001.441096	3_1560
0_2609_1994.071233	1	1994.071233	0_2609
2_6847_2005.720548	3	2005.720548	2_6847
2_7569_2006.10137	3	2006.10137	2_7569
2_13713_2008.068306	3	2008.068306	2_13713
2_6851_2005.723288	3	2005.723288	2_6851
3_4420_2005.70411	4	2005.70411	3_4420
4_8067_2005.758904	5	2005.758904	4_8067
4_8070_2005.676712	5	2005.676712	4_8070
5_5119_2011.835616	6	2011.835616	5_5119
4_8071_2005.679452	5	2005.679452	4_8071
1_6463_2005.712329	2	2005.712329	1_6463
0_11518_2004.76776	1	2004.76776	0_11518
4_8072_2005.747945	5	2005.747945	4_8072
4_8073_2005.69863	5	2005.69863	4_8073
1_444_1994.808219	2	1994.808219	1_444
4_4854_1999.663014	5	1999.663014	4_4854
2_7976_2006.175342	3	2006.175342	2_7976
0_962_1992.262295	1	1992.262295	0_962
1_2723_1999.2	2	1999.2	1_2723
4_8074_2005.830137	5	2005.830137	4_8074
4_4334_1999.375342	5	1999.375342	4_4334
0_12797_2005.69589	1	2005.69589	0_12797
0_12799_2005.775342	1	2005.775342	0_12799
1_1702_1996.795082	2	1996.795082	1_1702
0_6004_2000.551913	1	2000.551913	0_6004
2_7939_2006.252055	3	2006.252055	2_7939
2_6862_2005.70137	3	2005.70137	2_6862
4_2806_1998.443836	5	1998.443836	4_2806
0_10568_2004.095628	1	2004.095628	0_10568
3_4422_2005.690411	4	2005.690411	3_4422
3_300_1996.833333	4	1996.833333	3_300
3_4423_2005.734247	4	2005.734247	3_4423
2_8862_2006.479452	3	2006.479452	2_8862
2_685_1995.660274	3	1995.660274	2_685
2_10322_2006.961644	3	2006.961644	2_10322
4_6082_2000.568306	5	2000.568306	4_6082
0_9158_2002.693151	1	2002.693151	0_9158
2_6863_2005.693151	3	2005.693151	2_6863
2_15935_2008.693989	3	2008.693989	2_15935
2_6864_2005.736986	3	2005.736986	2_6864
2_6865_2005.69589	3	2005.69589	2_6865
4_1698_1997.60274	5	1997.60274	4_1698
2_6866_2005.693151	3	2005.693151	2_6866
3_4425_2005.832877	4	2005.832877	3_4425
2_3103_2001.027397	3	2001.027397	2_3103
0_12804_2005.747945	1	2005.747945	0_12804
5_3041_2009.841096	6	2009.841096	5_3041
1_1367_1996.284153	2	1996.284153	1_1367
2_6872_2005.739726	3	2005.739726	2_6872
2_22560_2014.805479	3	2014.805479	2_22560
2_6874_2005.706849	3	2005.706849	2_6874
3_4426_2005.717808	4	2005.717808	3_4426
0_14596_2006.857534	1	2006.857534	0_14596
2_12991_2007.808219	3	2007.808219	2_12991
2_17633_2009.210959	3	2009.210959	2_17633
0_12807_2005.723288	1	2005.723288	0_12807
0_12808_2005.712329	1	2005.712329	0_12808
2_13484_2007.942466	3	2007.942466	2_13484
0_2632_1994.219178	1	1994.219178	0_2632
2_6875_2005.717808	3	2005.717808	2_6875
2_6876_2005.720548	3	2005.720548	2_6876
2_6877_2005.70137	3	2005.70137	2_6877
2_3114_2001.035616	3	2001.035616	2_3114
0_12810_2005.682192	1	2005.682192	0_12810
2_18188_2009.457534	3	2009.457534	2_18188
5_2071_2009.120548	6	2009.120548	5_2071
2_6880_2005.717808	3	2005.717808	2_6880
2_6881_2005.747945	3	2005.747945	2_6881
2_6882_2005.728767	3	2005.728767	2_6882
2_2561_2000.57377	3	2000.57377	2_2561
0_12817_2005.778082	1	2005.778082	0_12817
0_12820_2005.717808	1	2005.717808	0_12820
1_6464_2005.693151	2	2005.693151	1_6464
1_6465_2005.761644	2	2005.761644	1_6465
3_4428_2005.79726	4	2005.79726	3_4428
4_8080_2005.810959	5	2005.810959	4_8080
0_12822_2005.723288	1	2005.723288	0_12822
1_3060_1999.561644	2	1999.561644	1_3060
2_11452_2007.317808	3	2007.317808	2_11452
0_12825_2005.723288	1	2005.723288	0_12825
2_6887_2005.775342	3	2005.775342	2_6887
2_11443_2007.312329	3	2007.312329	2_11443
0_4889_1996.915301	1	1996.915301	0_4889
2_6888_2005.747945	3	2005.747945	2_6888
0_12829_2005.731507	1	2005.731507	0_12829
0_12832_2005.717808	1	2005.717808	0_12832
2_6892_2005.827397	3	2005.827397	2_6892
2_6893_2005.723288	3	2005.723288	2_6893
3_1720_2001.643836	4	2001.643836	3_1720
3_4430_2005.715068	4	2005.715068	3_4430
0_12833_2005.769863	1	2005.769863	0_12833
0_12834_2005.706849	1	2005.706849	0_12834
5_627_2007.684932	6	2007.684932	5_627
4_1594_1997.536986	5	1997.536986	4_1594
2_6897_2005.712329	3	2005.712329	2_6897
4_7795_2005.323288	5	2005.323288	4_7795
2_10933_2007.169863	3	2007.169863	2_10933
2_6901_2005.69589	3	2005.69589	2_6901
0_4819_1996.620219	1	1996.620219	0_4819
0_13262_2006.021918	1	2006.021918	0_13262
4_8089_2005.739726	5	2005.739726	4_8089
1_4738_2001.115068	2	2001.115068	1_4738
2_6903_2005.747945	3	2005.747945	2_6903
0_254_1990.531507	1	1990.531507	0_254
2_6904_2005.717808	3	2005.717808	2_6904
4_8091_2005.731507	5	2005.731507	4_8091
1_4825_2001.120548	2	2001.120548	1_4825
2_9930_2006.80274	3	2006.80274	2_9930
0_12839_2005.739726	1	2005.739726	0_12839
1_6466_2005.715068	2	2005.715068	1_6466
2_12299_2007.643836	3	2007.643836	2_12299
0_9943_2003.512329	1	2003.512329	0_9943
0_478_1991.205479	1	1991.205479	0_478
1_6028_2003.769863	2	2003.769863	1_6028
1_6467_2005.715068	2	2005.715068	1_6467
4_8093_2005.715068	5	2005.715068	4_8093
4_6255_2000.765027	5	2000.765027	4_6255
0_12844_2005.706849	1	2005.706849	0_12844
2_8086_2006.19726	3	2006.19726	2_8086
4_1100_1997.20274	5	1997.20274	4_1100
0_12845_2005.841096	1	2005.841096	0_12845
4_3822_1999.123288	5	1999.123288	4_3822
3_4906_2006.515068	4	2006.515068	3_4906
2_6909_2005.860274	3	2005.860274	2_6909
0_4479_1995.731507	1	1995.731507	0_4479
5_388_2006.961644	6	2006.961644	5_388
4_5368_2000.076503	5	2000.076503	4_5368
0_12852_2005.821918	1	2005.821918	0_12852
0_12853_2005.761644	1	2005.761644	0_12853
2_17474_2009.158904	3	2009.158904	2_17474
0_12854_2005.736986	1	2005.736986	0_12854
0_12924_2005.8	1	2005.8	0_12924
2_7200_2005.969863	3	2005.969863	2_7200
0_12855_2005.813699	1	2005.813699	0_12855
3_459_1998.457534	4	1998.457534	3_459
0_12856_2005.854795	1	2005.854795	0_12856
2_3480_2001.405479	3	2001.405479	2_3480
2_6913_2005.745205	3	2005.745205	2_6913
4_5202_1999.912329	5	1999.912329	4_5202
2_6915_2005.717808	3	2005.717808	2_6915
0_12859_2005.726027	1	2005.726027	0_12859
2_18858_2009.646575	3	2009.646575	2_18858
4_315_1996.461749	5	1996.461749	4_315
0_12860_2005.772603	1	2005.772603	0_12860
4_7779_2005.279452	5	2005.279452	4_7779
0_12862_2005.745205	1	2005.745205	0_12862
1_7059_2009.586301	2	2009.586301	1_7059
0_12863_2005.857534	1	2005.857534	0_12863
0_12864_2005.723288	1	2005.723288	0_12864
2_220_1994.131507	3	1994.131507	2_220
0_2108_1993.443836	1	1993.443836	0_2108
0_12865_2005.709589	1	2005.709589	0_12865
0_14595_2006.841096	1	2006.841096	0_14595
2_7000_2005.830137	3	2005.830137	2_7000
1_6468_2005.736986	2	2005.736986	1_6468
4_832_1996.953552	5	1996.953552	4_832
1_1958_1997.808219	2	1997.808219	1_1958
2_6919_2005.764384	3	2005.764384	2_6919
0_12868_2005.764384	1	2005.764384	0_12868
0_12870_2005.775342	1	2005.775342	0_12870
2_7397_2005.939726	3	2005.939726	2_7397
2_4312_2002.660274	3	2002.660274	2_4312
3_5305_2006.956164	4	2006.956164	3_5305
5_3789_2010.517808	6	2010.517808	5_3789
5_797_2008.092896	6	2008.092896	5_797
2_3034_2000.969945	3	2000.969945	2_3034
3_5421_2007.09863	4	2007.09863	3_5421
1_6469_2005.715068	2	2005.715068	1_6469
1_1336_1996.311475	2	1996.311475	1_1336
2_6926_2005.769863	3	2005.769863	2_6926
2_17777_2009.238356	3	2009.238356	2_17777
4_8097_2005.775342	5	2005.775342	4_8097
1_5091_2001.30411	2	2001.30411	1_5091
4_5087_1999.838356	5	1999.838356	4_5087
4_8098_2005.712329	5	2005.712329	4_8098
4_8099_2005.791781	5	2005.791781	4_8099
0_4012_1995.216438	1	1995.216438	0_4012
4_116_1996.210383	5	1996.210383	4_116
0_8279_2002.139726	1	2002.139726	0_8279
4_8100_2005.893151	5	2005.893151	4_8100
0_12873_2005.717808	1	2005.717808	0_12873
0_12874_2005.857534	1	2005.857534	0_12874
4_8494_2006.8	5	2006.8	4_8494
0_12875_2005.753425	1	2005.753425	0_12875
2_12420_2007.641096	3	2007.641096	2_12420
4_5534_2000.199454	5	2000.199454	4_5534
0_13944_2006.427397	1	2006.427397	0_13944
2_6927_2005.794521	3	2005.794521	2_6927
4_8102_2005.750685	5	2005.750685	4_8102
5_5327_2012.10929	6	2012.10929	5_5327
2_18067_2009.367123	3	2009.367123	2_18067
0_12046_2005.293151	1	2005.293151	0_12046
2_6933_2005.756164	3	2005.756164	2_6933
3_1967_2001.813699	4	2001.813699	3_1967
2_6934_2005.726027	3	2005.726027	2_6934
3_1833_2001.720548	4	2001.720548	3_1833
2_6937_2005.767123	3	2005.767123	2_6937
2_6939_2005.756164	3	2005.756164	2_6939
4_3346_1998.767123	5	1998.767123	4_3346
2_6940_2005.726027	3	2005.726027	2_6940
4_8103_2005.769863	5	2005.769863	4_8103
2_6943_2005.750685	3	2005.750685	2_6943
2_6947_2005.838356	3	2005.838356	2_6947
0_5044_1997.865753	1	1997.865753	0_5044
0_6429_2000.953552	1	2000.953552	0_6429
0_11528_2004.762295	1	2004.762295	0_11528
4_8105_2005.805479	5	2005.805479	4_8105
0_15044_2007.424658	1	2007.424658	0_15044
0_12890_2005.821918	1	2005.821918	0_12890
3_2130_2001.89589	4	2001.89589	3_2130
0_12894_2005.808219	1	2005.808219	0_12894
5_766_2007.967123	6	2007.967123	5_766
0_12898_2005.769863	1	2005.769863	0_12898
2_6949_2005.857534	3	2005.857534	2_6949
1_2660_1999.342466	2	1999.342466	1_2660
2_6953_2005.761644	3	2005.761644	2_6953
1_3973_2000.437158	2	2000.437158	1_3973
2_6954_2005.808219	3	2005.808219	2_6954
0_12899_2005.769863	1	2005.769863	0_12899
5_5817_2013.073973	6	2013.073973	5_5817
3_1491_2001.230137	4	2001.230137	3_1491
1_2229_1998.356164	2	1998.356164	1_2229
0_12901_2005.739726	1	2005.739726	0_12901
0_12904_2005.753425	1	2005.753425	0_12904
5_567_2007.561644	6	2007.561644	5_567
5_2381_2009.424658	6	2009.424658	5_2381
0_2668_1994.134247	1	1994.134247	0_2668
2_6958_2005.728767	3	2005.728767	2_6958
2_18186_2009.416438	3	2009.416438	2_18186
2_6963_2005.816438	3	2005.816438	2_6963
2_14047_2008.226776	3	2008.226776	2_14047
0_12908_2005.819178	1	2005.819178	0_12908
0_12910_2005.764384	1	2005.764384	0_12910
